passenger_id;age;flight_id;gender_id;travel_type_id;satisfaction_id;customer_type_id
44606;33;385;2;1;1;1
44607;48;1793;2;2;2;1
44608;49;68;2;2;1;1
44609;58;95;2;2;2;1
44610;74;2834;2;2;2;1
44611;41;1031;1;2;2;1
44612;22;355;2;2;1;2
44613;20;41;1;2;1;2
44614;20;1727;2;2;1;2
44615;33;354;2;2;1;1
44616;55;2131;1;1;1;1
44617;27;806;1;2;2;1
44618;69;51;2;2;1;1
44619;39;171;1;1;1;1
44620;37;77;1;2;2;1
44621;66;71;1;1;1;1
44622;59;568;1;1;2;1
44623;53;422;1;2;2;1
44624;41;923;2;2;2;1
44625;50;330;2;2;1;1
44626;48;176;1;2;2;2
44627;23;388;2;2;1;2
44628;53;43;2;2;2;1
44629;51;494;2;2;2;1
44630;26;89;2;1;1;1
44631;35;2281;1;2;1;1
44632;37;634;2;2;1;1
44633;42;413;2;1;1;1
44634;69;2570;2;2;1;1
44635;43;808;1;1;1;1
44636;40;213;2;2;2;1
44637;38;450;2;2;1;2
44638;35;304;2;2;2;1
44639;48;184;1;2;2;1
44640;30;1727;1;1;1;1
44641;52;374;1;2;2;1
44642;45;448;1;2;2;1
44643;61;1062;1;2;2;1
44644;15;509;1;1;1;1
44645;26;2972;1;2;2;1
44646;23;1003;2;1;2;1
44647;32;701;1;2;2;1
44648;47;2256;1;2;1;1
44649;26;693;2;2;1;1
44650;40;1885;2;2;2;1
44651;26;1256;2;2;2;2
44652;33;3615;1;2;2;1
44653;26;476;2;2;1;2
44654;56;683;1;1;1;1
44655;57;597;2;2;2;1
44656;60;1589;2;1;1;1
44657;40;1919;1;1;1;1
44658;27;1015;1;2;2;1
44659;60;589;1;2;2;1
44660;46;296;2;2;2;1
44661;69;737;2;1;2;1
44662;15;1664;2;2;1;1
44663;57;518;2;1;1;1
44664;56;171;1;2;2;1
44665;53;194;2;1;1;1
44666;11;554;1;1;1;1
44667;43;608;1;2;2;1
44668;17;110;2;1;1;1
44669;66;299;2;1;1;1
44670;79;1526;2;2;2;1
44671;52;1643;2;1;1;1
44672;33;1195;1;2;1;1
44673;48;283;2;2;2;1
44674;11;11;2;2;2;1
44675;55;763;2;2;1;1
44676;43;1720;2;2;2;1
44677;39;287;2;2;1;2
44678;24;347;2;2;2;1
44679;33;474;2;1;1;1
44680;65;190;2;1;1;1
44681;49;3336;1;2;2;1
44682;46;1131;1;2;1;1
44683;37;2483;2;2;2;1
44684;49;2603;2;2;2;1
44685;57;239;2;2;2;1
44686;51;483;2;2;2;1
44687;9;1311;1;2;1;1
44688;22;355;2;2;1;2
44689;25;141;2;2;1;2
44690;23;1868;1;2;1;1
44691;24;1049;2;2;1;1
44692;25;96;1;2;1;1
44693;56;833;1;2;1;1
44694;56;2741;1;2;1;1
44695;11;149;1;1;1;1
44696;47;1773;2;2;2;1
44697;50;787;2;2;1;1
44698;37;118;2;2;2;1
44699;40;83;1;1;2;1
44700;33;89;1;1;1;1
44701;19;55;2;1;1;1
44702;15;251;2;1;1;1
44703;22;2905;2;2;1;1
44704;52;1048;2;1;1;1
44705;27;819;2;2;1;1
44706;31;1901;1;1;1;1
44707;39;700;1;2;2;1
44708;18;18;1;1;1;1
44709;36;866;1;1;1;1
44710;7;291;2;1;1;1
44711;44;912;1;2;1;2
44712;20;335;1;1;1;1
44713;58;483;2;2;1;1
44714;48;770;1;2;2;2
44715;52;662;2;2;2;1
44716;69;56;1;2;2;1
44717;25;178;1;1;1;1
44718;20;844;2;2;1;2
44719;38;1154;1;2;2;2
44720;30;217;1;2;2;1
44721;36;285;2;2;1;1
44722;48;978;1;2;1;1
44723;53;274;2;1;1;1
44724;37;392;2;2;1;2
44725;16;2305;2;1;1;1
44726;40;14;2;1;1;1
44727;47;210;1;1;1;1
44728;42;1236;1;2;2;1
44729;15;385;2;2;1;1
44730;38;1465;2;2;2;1
44731;56;503;1;2;2;1
44732;19;51;2;1;1;1
44733;44;353;2;1;1;1
44734;72;2117;1;2;2;1
44735;49;196;1;2;2;1
44736;35;267;2;2;2;1
44737;46;1;2;2;1;1
44738;44;265;1;2;2;1
44739;26;152;1;2;1;2
44740;39;3192;2;2;1;1
44741;33;1149;2;2;1;1
44742;22;301;2;2;1;2
44743;48;721;1;2;2;1
44744;56;462;2;1;1;1
44745;20;1637;2;2;1;2
44746;53;465;2;2;2;1
44747;25;1127;1;2;1;2
44748;7;171;2;1;1;1
44749;15;7;1;1;1;1
44750;55;751;2;2;2;1
44751;40;162;2;2;2;1
44752;48;796;2;2;1;1
44753;46;1479;2;2;2;1
44754;48;1970;2;2;2;1
44755;9;1426;2;2;1;1
44756;28;3450;1;2;2;1
44757;24;537;2;2;2;2
44758;66;375;1;1;1;1
44759;53;1886;1;2;1;1
44760;8;446;2;1;1;1
44761;26;1335;2;2;1;1
44762;29;1003;1;2;1;1
44763;29;1068;2;2;2;1
44764;28;2185;2;2;2;1
44765;32;1179;1;1;1;1
44766;52;3283;2;2;1;1
44767;60;789;2;2;2;1
44768;59;2657;2;2;2;1
44769;20;957;2;2;1;2
44770;45;704;2;2;1;1
44771;33;539;1;1;1;1
44772;25;2712;1;2;1;1
44773;59;2287;1;2;2;1
44774;41;740;1;2;2;1
44775;8;296;1;1;1;1
44776;40;2462;2;2;1;1
44777;35;829;2;1;1;1
44778;22;464;2;2;1;2
44779;43;1326;2;2;2;1
44780;37;172;2;2;1;1
44781;32;1270;2;2;1;1
44782;43;1010;2;2;2;1
44783;24;123;2;2;1;1
44784;28;693;2;2;2;1
44785;69;628;2;1;1;1
44786;52;688;2;2;2;1
44787;27;288;1;2;1;2
44788;52;2083;2;2;2;1
44789;48;1324;1;1;1;1
44790;46;3288;2;2;2;1
44791;60;1502;1;2;2;1
44792;53;331;2;2;1;1
44793;41;1151;1;1;1;1
44794;38;527;1;2;2;2
44795;51;157;1;2;2;1
44796;48;1195;1;2;2;1
44797;41;1883;2;2;2;1
44798;30;872;2;2;1;2
44799;51;176;2;2;2;1
44800;72;19;2;2;1;2
44801;10;271;2;1;1;1
44802;39;2559;2;2;1;1
44803;37;1820;1;1;1;1
44804;26;1584;1;2;1;2
44805;58;1790;1;2;2;1
44806;22;193;2;2;1;2
44807;57;263;1;1;1;1
44808;44;34;1;1;1;1
44809;48;389;1;2;2;1
44810;56;3266;2;2;2;1
44811;47;304;2;2;1;2
44812;21;292;2;1;1;1
44813;54;353;1;2;2;1
44814;54;3616;2;2;2;1
44815;26;353;2;2;1;2
44816;22;1790;2;2;2;1
44817;42;889;2;2;2;1
44818;7;9;2;1;1;1
44819;50;1983;2;2;2;1
44820;50;3422;2;2;2;1
44821;57;1009;2;2;2;1
44822;57;365;1;1;1;1
44823;54;2396;2;2;2;1
44824;29;375;1;1;1;1
44825;28;456;2;1;1;1
44826;28;311;2;2;1;2
44827;21;527;1;1;1;1
44828;54;1998;1;2;1;1
44829;37;1528;2;2;2;1
44830;59;545;1;2;1;1
44831;27;526;2;2;2;1
44832;30;1151;2;2;1;2
44833;56;492;2;2;2;1
44834;29;1769;1;2;2;1
44835;48;1340;1;2;1;1
44836;27;2122;1;1;1;1
44837;58;796;1;2;2;1
44838;37;547;1;2;1;2
44839;50;1249;1;2;2;1
44840;18;1236;1;1;1;1
44841;12;1492;2;1;1;1
44842;22;518;1;2;1;2
44843;21;392;1;2;2;2
44844;33;354;1;1;1;1
44845;30;161;2;1;1;1
44846;18;2087;2;2;1;1
44847;46;354;2;1;1;1
44848;34;664;1;1;1;1
44849;7;36;2;1;1;1
44850;53;889;1;2;2;1
44851;28;1091;2;2;1;2
44852;47;654;1;2;2;1
44853;69;33;2;1;1;1
44854;71;2854;2;2;1;1
44855;28;554;2;2;1;2
44856;31;951;2;2;2;1
44857;53;113;1;2;2;1
44858;30;733;1;2;2;1
44859;51;3430;1;2;2;1
44860;24;537;1;2;2;1
44861;22;1010;2;2;1;2
44862;30;172;2;1;1;1
44863;14;371;1;1;1;1
44864;58;1280;1;1;1;1
44865;20;222;2;2;1;2
44866;41;128;1;2;1;1
44867;17;283;2;2;1;1
44868;16;96;2;1;2;1
44869;28;688;1;1;2;1
44870;68;86;2;1;1;1
44871;37;701;2;2;2;1
44872;46;2388;1;2;2;1
44873;24;997;1;2;2;1
44874;41;76;2;1;1;1
44875;50;25;1;1;1;1
44876;52;586;2;1;1;1
44877;26;133;2;2;2;2
44878;24;877;2;2;1;2
44879;41;200;2;2;1;1
44880;68;3272;2;1;1;1
44881;25;2366;1;2;2;1
44882;50;977;2;1;1;1
44883;65;109;2;2;2;1
44884;47;302;2;1;1;1
44885;47;3466;1;2;1;1
44886;13;41;1;1;1;1
44887;44;609;2;1;1;1
44888;70;482;1;1;1;1
44889;49;9;1;1;1;1
44890;21;1192;1;2;1;2
44891;62;671;2;2;1;1
44892;59;462;2;1;1;1
44893;39;62;2;2;1;2
44894;28;826;2;2;2;1
44895;27;847;1;2;1;1
44896;22;689;1;2;2;2
44897;28;942;1;2;1;2
44898;22;563;2;2;2;2
44899;40;193;2;2;2;1
44900;37;654;1;2;1;2
44901;61;962;1;1;1;1
44902;14;1;1;1;1;1
44903;25;304;1;2;1;1
44904;32;91;2;2;2;1
44905;48;437;1;1;1;1
44906;21;1792;2;2;2;2
44907;55;446;1;2;2;1
44908;12;38;1;1;1;1
44909;12;1095;2;1;1;1
44910;22;322;1;2;2;1
44911;23;167;2;2;1;2
44912;16;141;1;2;1;2
44913;28;78;1;2;1;2
44914;64;916;1;1;1;1
44915;24;354;1;1;1;1
44916;47;27;2;2;2;1
44917;34;1075;1;1;1;1
44918;60;652;1;1;1;1
44919;34;1120;2;2;2;1
44920;13;1808;2;1;2;1
44921;58;2177;2;2;1;1
44922;56;346;1;1;1;1
44923;25;265;1;1;2;1
44924;43;2026;2;2;1;1
44925;24;730;1;1;1;1
44926;43;1522;1;2;2;1
44927;8;205;1;1;1;1
44928;62;511;2;1;1;1
44929;40;1201;1;2;2;1
44930;36;1652;1;2;1;2
44931;47;171;1;2;1;1
44932;34;698;2;2;1;1
44933;47;763;2;1;1;1
44934;29;3002;1;2;2;1
44935;46;205;2;1;1;1
44936;38;787;1;2;2;1
44937;37;792;2;1;1;1
44938;39;1251;1;2;2;1
44939;66;509;1;1;1;1
44940;52;618;1;2;2;1
44941;39;364;1;2;1;2
44942;34;1085;2;1;1;1
44943;15;497;2;1;2;1
44944;24;83;2;2;2;2
44945;33;2103;1;2;2;1
44946;66;249;2;1;1;1
44947;41;99;1;2;2;1
44948;62;359;1;2;1;1
44949;23;766;2;2;1;1
44950;50;1270;2;2;2;1
44951;22;1804;2;2;1;1
44952;43;710;2;2;1;2
44953;53;643;2;2;2;1
44954;67;285;2;2;1;1
44955;40;154;1;1;1;1
44956;46;527;1;2;2;1
44957;63;381;2;1;1;1
44958;26;1546;2;2;1;2
44959;22;1038;1;2;1;2
44960;58;3393;1;2;2;1
44961;63;1438;1;1;1;1
44962;22;501;1;2;2;2
44963;37;3229;2;2;2;1
44964;15;2595;2;2;2;2
44965;56;351;1;2;2;1
44966;27;329;2;2;1;2
44967;63;51;2;1;1;1
44968;62;880;2;2;1;2
44969;49;533;2;2;1;1
44970;23;107;2;2;1;2
44971;42;586;1;1;1;1
44972;20;909;1;2;1;2
44973;16;1808;1;1;1;1
44974;52;2175;2;1;1;1
44975;54;1185;2;2;2;1
44976;47;65;1;1;1;1
44977;55;45;2;1;1;1
44978;41;252;1;1;1;1
44979;42;133;1;2;2;1
44980;38;871;2;2;1;2
44981;59;511;1;2;2;1
44982;40;843;1;2;2;1
44983;29;1054;2;1;1;1
44984;25;330;2;1;1;1
44985;62;442;2;2;1;1
44986;69;718;1;1;1;1
44987;27;2543;1;2;2;1
44988;38;13;2;2;2;2
44989;36;150;2;2;2;1
44990;42;964;1;2;2;1
44991;7;1495;1;2;1;2
44992;49;3398;1;2;2;1
44993;40;945;2;2;1;1
44994;37;727;1;2;2;1
44995;11;396;1;1;1;1
44996;25;276;2;2;1;2
44997;67;305;1;1;1;1
44998;44;1778;1;2;2;1
44999;60;1324;2;2;2;1
45000;42;638;1;1;1;1
45001;18;1685;1;1;1;1
45002;41;162;1;2;2;1
45003;56;3217;2;2;2;1
45004;18;2082;1;2;1;2
45005;49;1043;2;2;2;1
45006;58;171;1;1;1;1
45007;27;502;2;2;1;2
45008;44;957;2;2;2;2
45009;55;1679;2;2;2;1
45010;24;1487;1;2;1;1
45011;25;251;1;2;1;2
45012;55;3005;1;2;2;1
45013;57;1434;1;1;1;1
45014;54;336;1;2;1;2
45015;22;827;2;2;1;2
45016;69;1306;1;2;2;1
45017;15;2065;1;2;1;2
45018;42;217;1;2;2;1
45019;45;739;1;2;2;1
45020;27;350;1;2;1;2
45021;38;168;2;1;1;1
45022;33;37;1;2;2;1
45023;52;1416;2;1;1;1
45024;16;319;1;2;2;2
45025;39;189;1;1;2;1
45026;47;1066;1;2;2;1
45027;51;546;1;1;1;1
45028;40;844;1;2;2;1
45029;57;1168;1;2;2;1
45030;27;701;2;2;1;2
45031;60;1090;1;2;2;1
45032;18;548;1;2;1;2
45033;35;3023;2;2;2;1
45034;20;501;1;2;1;1
45035;69;311;2;1;1;1
45036;38;41;1;1;1;1
45037;34;110;1;1;1;1
45038;72;210;1;2;1;1
45039;44;328;1;1;1;1
45040;27;151;2;2;1;1
45041;12;91;2;1;1;1
45042;32;133;1;2;1;2
45043;37;171;2;2;1;2
45044;56;660;1;1;1;1
45045;41;3018;2;2;2;1
45046;49;1339;2;2;1;1
45047;69;328;1;1;1;1
45048;18;1384;2;1;2;1
45049;46;187;1;1;1;1
45050;25;23;2;2;2;1
45051;25;628;1;2;1;2
45052;31;331;1;2;2;1
45053;47;871;1;1;1;1
45054;42;548;2;2;2;1
45055;27;452;2;1;1;1
45056;41;3270;2;2;2;1
45057;39;1133;1;2;1;2
45058;64;78;2;1;1;1
45059;64;133;1;1;2;1
45060;12;535;2;1;2;1
45061;30;1570;2;2;1;1
45062;65;898;2;1;1;1
45063;14;586;2;1;1;1
45064;13;440;2;1;1;1
45065;37;1730;2;2;1;1
45066;20;1011;2;2;2;2
45067;14;55;1;1;1;1
45068;36;33;1;1;1;1
45069;26;938;2;2;2;2
45070;56;3487;1;2;1;1
45071;51;110;2;2;1;1
45072;47;1637;1;2;2;1
45073;45;997;1;2;1;1
45074;25;602;2;1;1;1
45075;42;870;1;2;2;1
45076;53;338;1;1;1;1
45077;38;54;2;2;1;2
45078;22;713;1;1;1;1
45079;62;1197;1;1;1;1
45080;20;83;1;2;2;2
45081;35;301;1;2;1;1
45082;23;335;1;1;1;1
45083;32;336;1;2;1;2
45084;59;2147;1;2;1;1
45085;23;353;2;2;1;2
45086;29;99;2;1;1;1
45087;46;341;1;2;1;1
45088;19;284;1;2;2;2
45089;21;742;2;2;1;2
45090;27;658;1;1;1;1
45091;34;3283;2;1;1;1
45092;42;484;1;2;2;1
45093;27;2019;1;2;2;1
45094;34;508;2;2;2;1
45095;41;398;1;1;1;1
45096;22;62;1;2;2;2
45097;59;1;1;2;1;2
45098;57;773;1;2;2;1
45099;44;2507;1;2;2;1
45100;38;178;1;2;1;1
45101;51;1928;2;2;2;1
45102;54;15;2;2;1;1
45103;26;623;2;2;1;2
45104;53;428;1;1;1;1
45105;37;3455;1;2;1;1
45106;54;3152;2;2;2;1
45107;13;265;2;2;1;2
45108;38;301;2;2;2;1
45109;58;190;2;2;2;1
45110;37;296;1;2;2;1
45111;41;115;1;2;2;1
45112;42;2850;1;2;2;1
45113;25;415;2;2;2;2
45114;26;40;1;2;2;1
45115;36;763;2;1;1;1
45116;44;738;1;2;1;2
45117;25;518;1;2;1;2
45118;39;602;1;2;2;1
45119;26;872;1;2;2;2
45120;51;279;1;2;2;1
45121;24;205;1;2;1;2
45122;31;101;1;2;1;1
45123;56;454;2;2;1;1
45124;51;3617;1;2;2;1
45125;33;249;1;1;1;1
45126;62;2983;2;2;1;1
45127;43;965;1;2;2;1
45128;48;1949;1;2;2;1
45129;40;1358;2;2;2;1
45130;44;3086;1;2;2;1
45131;21;45;2;1;1;1
45132;23;439;1;2;1;2
45133;23;1483;1;2;2;1
45134;38;554;2;1;1;1
45135;39;2375;1;2;2;1
45136;36;283;1;2;2;1
45137;36;354;1;2;1;2
45138;24;1020;1;2;1;2
45139;62;368;1;2;1;1
45140;30;862;1;2;1;1
45141;51;2076;1;2;2;1
45142;14;2082;1;1;1;1
45143;26;476;1;2;1;1
45144;25;482;1;2;1;1
45145;26;581;1;2;2;1
45146;64;1532;1;2;2;1
45147;60;854;2;2;1;1
45148;26;13;2;2;2;2
45149;25;1419;1;2;1;1
45150;55;163;2;2;1;2
45151;41;110;1;2;1;1
45152;70;402;1;2;1;1
45153;40;252;1;1;1;1
45154;40;662;2;2;2;1
45155;20;450;2;1;1;1
45156;20;980;1;1;1;1
45157;58;423;1;2;2;1
45158;25;728;2;2;1;1
45159;50;85;1;2;2;1
45160;54;7;2;2;1;1
45161;25;320;1;2;1;2
45162;44;710;2;2;1;1
45163;10;124;2;1;1;1
45164;36;405;2;2;1;2
45165;55;1960;2;2;2;1
45166;40;2409;1;2;2;1
45167;27;766;2;2;1;2
45168;25;1510;2;2;1;1
45169;47;612;2;2;2;1
45170;61;28;1;2;2;1
45171;28;69;1;1;2;1
45172;47;672;2;2;2;1
45173;45;2116;2;2;2;1
45174;62;300;1;2;1;1
45175;56;653;2;2;2;1
45176;38;570;2;2;1;2
45177;36;819;1;2;1;1
45178;33;826;1;1;1;1
45179;38;484;1;2;2;1
45180;40;398;1;2;1;1
45181;24;281;1;2;2;1
45182;34;354;2;1;1;1
45183;30;47;1;1;1;1
45184;42;2469;2;2;1;1
45185;41;503;1;2;2;1
45186;59;82;2;2;2;1
45187;19;1146;2;1;1;1
45188;49;1007;2;2;2;1
45189;48;32;1;2;2;1
45190;45;118;1;2;2;1
45191;36;1171;2;2;1;2
45192;36;917;2;2;1;2
45193;18;190;1;1;1;1
45194;40;294;2;2;1;1
45195;25;1215;2;2;2;2
45196;36;744;1;2;2;1
45197;62;1098;2;1;1;1
45198;40;1925;1;2;1;1
45199;19;889;1;2;2;2
45200;44;364;2;2;1;1
45201;35;3618;1;2;2;1
45202;27;5;2;2;1;2
45203;58;4;1;2;2;1
45204;48;1048;1;2;2;1
45205;22;147;2;2;2;2
45206;44;1571;1;2;1;1
45207;10;1449;1;1;2;1
45208;15;1009;1;2;2;2
45209;48;3495;1;2;2;1
45210;49;3619;2;2;1;1
45211;18;662;1;1;1;1
45212;30;112;1;2;1;1
45213;35;82;1;2;1;2
45214;38;519;2;1;1;1
45215;27;1140;2;1;1;1
45216;65;1097;1;1;1;1
45217;44;2787;2;2;2;1
45218;58;637;2;2;2;1
45219;43;200;1;2;2;1
45220;31;1297;1;2;2;1
45221;70;1734;1;1;1;1
45222;54;777;2;2;1;2
45223;61;1382;1;2;2;1
45224;41;503;1;2;1;1
45225;51;204;2;2;2;1
45226;55;502;2;1;2;1
45227;71;803;1;2;1;1
45228;24;2478;2;2;2;1
45229;30;301;2;2;1;1
45230;45;436;1;1;2;1
45231;27;56;2;2;1;2
45232;50;602;2;2;1;1
45233;12;19;1;2;1;2
45234;55;243;1;2;2;1
45235;7;901;2;2;1;2
45236;34;1109;1;2;2;1
45237;48;165;1;2;2;1
45238;54;2373;2;2;2;1
45239;11;3620;2;2;1;2
45240;21;464;2;1;1;1
45241;75;1160;2;2;1;1
45242;40;690;2;1;1;1
45243;50;737;1;2;1;2
45244;31;1009;1;2;2;1
45245;41;597;2;1;1;1
45246;14;128;1;1;1;1
45247;47;222;1;2;1;1
45248;19;456;2;2;1;2
45249;56;570;1;1;1;1
45250;12;369;1;2;1;2
45251;27;1308;1;2;2;1
45252;24;1737;2;2;1;2
45253;53;527;1;2;2;1
45254;56;1160;1;2;1;1
45255;77;3378;2;2;2;1
45256;21;1690;1;2;2;2
45257;28;915;2;2;2;1
45258;62;450;1;1;1;1
45259;28;1038;2;2;1;2
45260;12;1164;1;1;1;1
45261;27;805;2;2;2;1
45262;67;285;2;1;1;1
45263;30;1575;1;2;1;2
45264;57;1443;2;2;2;1
45265;32;2558;2;2;2;1
45266;27;318;1;2;1;2
45267;26;597;1;2;2;2
45268;21;532;2;1;1;1
45269;10;392;2;1;1;1
45270;52;121;2;2;2;1
45271;54;2541;1;2;2;1
45272;20;415;2;2;2;1
45273;70;99;1;1;1;1
45274;39;910;2;2;1;1
45275;40;1801;2;2;2;1
45276;36;88;2;2;1;1
45277;41;3326;1;2;2;1
45278;67;381;1;1;2;1
45279;16;721;2;1;1;1
45280;52;128;1;2;2;1
45281;45;1297;1;1;1;1
45282;36;734;2;1;2;1
45283;31;263;2;1;1;1
45284;37;758;2;2;2;2
45285;37;2912;1;2;2;1
45286;54;877;1;2;2;1
45287;65;873;1;1;1;1
45288;45;1424;2;2;2;1
45289;8;338;1;2;1;1
45290;31;519;1;1;1;1
45291;49;683;2;1;1;1
45292;12;634;2;1;1;1
45293;23;705;2;2;1;2
45294;48;844;1;1;1;1
45295;49;312;1;1;1;1
45296;65;27;2;1;1;1
45297;21;249;2;2;1;2
45298;50;93;2;1;1;1
45299;34;3038;2;2;1;1
45300;13;2360;1;1;1;1
45301;42;586;2;2;2;1
45302;49;19;1;2;2;1
45303;9;213;2;1;1;1
45304;28;2602;1;2;2;1
45305;55;2643;1;2;2;1
45306;35;202;2;2;1;2
45307;20;665;2;2;1;2
45308;47;968;2;2;2;1
45309;35;411;2;2;2;1
45310;56;534;2;2;1;1
45311;30;25;2;2;2;1
45312;25;1546;2;2;1;2
45313;61;216;1;1;1;1
45314;31;718;2;2;1;2
45315;63;897;1;2;1;1
45316;43;91;2;2;2;1
45317;45;18;1;2;2;1
45318;31;18;2;2;2;1
45319;23;381;2;2;1;2
45320;38;1209;2;2;1;2
45321;22;89;1;2;2;2
45322;35;405;2;2;1;2
45323;52;517;1;2;1;1
45324;64;909;1;2;1;1
45325;34;681;2;1;1;1
45326;16;62;1;2;1;2
45327;44;2505;1;2;2;1
45328;13;96;1;1;1;1
45329;44;1020;1;2;1;1
45330;41;1309;2;2;2;1
45331;37;1420;2;1;1;1
45332;55;77;2;1;1;1
45333;12;82;1;2;1;1
45334;65;228;2;1;1;1
45335;21;765;1;1;1;1
45336;51;365;1;1;1;1
45337;36;3475;1;2;2;1
45338;50;328;2;2;1;2
45339;7;533;2;1;1;1
45340;24;1262;2;2;2;1
45341;60;1075;1;1;2;1
45342;24;83;2;2;2;2
45343;58;1075;1;1;1;1
45344;43;1232;1;2;2;1
45345;66;273;2;2;1;1
45346;24;671;2;2;1;2
45347;59;1236;1;2;2;1
45348;14;1036;1;1;1;1
45349;42;316;2;2;2;1
45350;40;1865;1;2;2;1
45351;47;767;1;2;1;1
45352;31;516;2;2;2;1
45353;62;1011;2;1;1;1
45354;49;2736;2;2;2;1
45355;67;1171;2;1;2;1
45356;28;112;1;2;2;1
45357;67;310;2;2;1;1
45358;32;37;2;2;1;2
45359;50;667;1;2;1;1
45360;51;2966;2;2;2;1
45361;56;585;2;2;1;1
45362;25;723;1;2;2;1
45363;56;1455;2;1;1;1
45364;22;1151;1;2;1;2
45365;42;1578;1;1;1;1
45366;27;27;2;2;2;1
45367;20;2082;2;2;1;2
45368;19;602;2;1;1;1
45369;45;269;2;2;1;1
45370;37;2840;1;2;1;1
45371;60;173;2;2;2;1
45372;37;3354;1;2;1;1
45373;55;1127;1;1;1;1
45374;50;484;2;2;2;1
45375;43;681;1;2;2;1
45376;48;3322;2;2;1;1
45377;57;163;1;1;1;1
45378;35;1850;2;2;2;1
45379;51;98;1;1;1;1
45380;42;1306;2;2;2;1
45381;51;3285;2;2;2;1
45382;47;2282;1;2;2;1
45383;51;204;2;1;1;1
45384;63;235;1;1;2;1
45385;67;399;1;1;1;1
45386;47;10;2;2;1;1
45387;50;298;2;2;1;1
45388;45;3460;2;2;2;1
45389;41;1858;1;2;2;1
45390;34;2812;2;2;2;1
45391;15;353;2;1;1;1
45392;68;285;1;1;1;1
45393;9;1705;2;2;2;2
45394;56;335;1;1;1;1
45395;28;1091;1;2;1;1
45396;66;686;2;2;2;1
45397;30;3272;2;2;1;2
45398;21;1386;1;2;2;2
45399;37;643;2;2;1;2
45400;25;228;2;1;1;1
45401;42;571;1;2;2;2
45402;59;1169;1;2;2;1
45403;57;2549;2;2;2;1
45404;46;2495;2;1;1;1
45405;47;379;2;2;2;1
45406;25;462;1;2;1;2
45407;32;575;2;2;2;1
45408;42;1991;2;2;2;1
45409;24;938;1;2;2;1
45410;46;876;2;2;2;1
45411;49;464;2;2;1;1
45412;41;534;2;1;1;1
45413;28;768;1;1;2;1
45414;19;672;2;1;1;1
45415;31;1060;1;2;2;1
45416;39;464;1;1;1;1
45417;48;161;2;1;1;1
45418;30;600;1;1;1;1
45419;53;1193;1;2;1;1
45420;52;3249;2;2;2;1
45421;23;798;2;2;1;1
45422;60;3165;2;2;2;1
45423;42;252;2;2;2;1
45424;67;1022;1;1;1;1
45425;43;288;1;2;2;1
45426;35;1372;1;2;1;1
45427;38;2659;2;2;2;1
45428;70;1852;2;2;1;1
45429;46;1430;1;1;1;1
45430;48;871;1;2;2;1
45431;24;2433;2;1;1;1
45432;41;746;1;2;2;1
45433;28;3035;2;2;1;2
45434;51;1886;1;2;2;1
45435;34;396;1;1;1;1
45436;60;185;1;1;1;1
45437;66;1418;1;2;1;1
45438;60;359;1;2;2;1
45439;22;1049;1;2;1;2
45440;9;586;2;1;1;1
45441;23;423;1;1;1;1
45442;64;623;1;2;2;2
45443;15;275;2;1;1;1
45444;39;2889;2;2;1;1
45445;26;570;1;2;1;2
45446;31;327;2;1;1;1
45447;8;413;1;1;1;1
45448;22;1324;2;2;1;1
45449;21;586;1;1;1;1
45450;40;366;1;1;2;1
45451;68;85;2;1;1;1
45452;60;34;1;1;1;1
45453;47;1195;1;1;1;1
45454;44;358;1;2;1;2
45455;49;149;2;2;1;1
45456;38;545;2;2;1;2
45457;46;12;1;1;1;1
45458;44;61;1;2;2;1
45459;30;1201;2;2;2;1
45460;8;2292;2;1;1;1
45461;27;415;2;2;2;2
45462;58;312;2;1;1;1
45463;28;651;2;2;2;1
45464;45;578;1;2;2;1
45465;49;137;2;2;1;1
45466;49;504;1;2;2;1
45467;49;907;2;1;1;1
45468;39;249;2;1;2;1
45469;27;338;1;2;1;2
45470;43;988;1;2;2;1
45471;20;763;1;2;1;2
45472;48;658;2;1;1;1
45473;67;133;2;2;2;1
45474;67;411;2;1;2;1
45475;28;1033;1;2;1;2
45476;22;1578;1;1;1;1
45477;44;77;1;2;1;2
45478;43;3317;1;2;2;1
45479;18;34;2;2;2;2
45480;46;655;2;1;1;1
45481;26;164;1;2;1;1
45482;43;138;2;2;1;1
45483;29;310;2;1;1;1
45484;38;547;1;2;2;1
45485;35;1645;1;1;1;1
45486;37;342;2;2;1;2
45487;23;991;1;2;2;2
45488;26;274;1;2;1;2
45489;54;909;2;2;1;2
45490;34;674;2;2;1;2
45491;26;2453;2;1;2;1
45492;51;770;2;2;1;1
45493;21;1140;1;2;1;1
45494;30;431;1;2;1;1
45495;51;527;1;1;1;1
45496;32;792;2;2;1;2
45497;42;607;2;2;1;1
45498;9;798;1;2;1;2
45499;59;280;2;1;2;1
45500;49;829;2;1;1;1
45501;65;36;1;2;1;1
45502;35;3408;2;2;1;1
45503;36;1489;1;2;2;1
45504;26;1737;2;2;1;1
45505;39;1528;2;1;1;1
45506;42;849;1;2;1;1
45507;29;422;1;2;1;2
45508;22;476;1;2;2;2
45509;8;187;2;1;1;1
45510;50;942;2;2;1;2
45511;40;583;1;2;2;1
45512;70;205;2;1;1;1
45513;36;2624;2;2;2;1
45514;63;863;1;1;1;1
45515;12;250;2;1;1;1
